,Unnamed: 0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic,Polarity,Predicted_Polarity
1625,2236,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,saki1919,1st time buying this product.  have yet to use it. if product is good will buy again,if product is good will buy again,,5.0,12/2/2019 0:29,no,quality,1,1
1626,2237,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,bevvyashleyx,can't wait to get the products soon! they gave 2x free brightening essence masks in the bundle. got it during the 11.11 sale and it's super worth it,can not wait to get the products soon,,5.0,11/26/2019 8:43,no,no_topic,0,0
1627,2238,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,bevvyashleyx,can't wait to get the products soon! they gave 2x free brightening essence masks in the bundle. got it during the 11.11 sale and it's super worth it,they gave x free brightening essence masks in the bundle,,5.0,11/26/2019 8:43,no,price,0,1
1628,2239,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,bevvyashleyx,can't wait to get the products soon! they gave 2x free brightening essence masks in the bundle. got it during the 11.11 sale and it's super worth it,got it during the 11 11 sale and it is super worth it,,5.0,11/26/2019 8:43,no,price,1,1
1629,2240,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,annkoo5844,parcel is receive，thanks seller,parcel is receive thanks seller,,5.0,12/11/2019 20:22,no,delivery,0,0
1630,2241,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,chxrmxine,"ordered during the 11.11 sale, price wise was very worth and even came with free sheet mask. though delivery took quite some time but overall very satisfied still!",ordered during the 11 11 sale price wise was very worth and even came with free sheet mask,,5.0,11/24/2019 0:35,no,price,1,1
1631,2242,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,chxrmxine,"ordered during the 11.11 sale, price wise was very worth and even came with free sheet mask. though delivery took quite some time but overall very satisfied still!",though delivery took quite some time but overall very satisfied still,,5.0,11/24/2019 0:35,no,delivery,1,0
1632,2243,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,veronnshop,yet to try but fast delivery and good condition! comes with free masks too yay!,yet to try but fast delivery and good condition,,5.0,11/20/2019 19:24,no,delivery,1,1
1633,2244,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,veronnshop,yet to try but fast delivery and good condition! comes with free masks too yay!,comes with free masks too yay,,5.0,11/20/2019 19:24,no,price,1,1
1634,2245,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,saleenasl,fast delivery,fast delivery,,5.0,11/29/2019 1:42,no,delivery,1,1
1635,2246,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,paid 30 10 received 6 11,,5.0,11/7/2019 17:27,no,delivery,0,0
1636,2247,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,got it during flash sale,,5.0,11/7/2019 17:27,no,price,0,0
1637,2248,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,can not find production or expiry date,,5.0,11/7/2019 17:27,no,quality,0,0
1638,2249,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,2 masks looks,,5.0,11/7/2019 17:27,no,quality,0,0
1639,2250,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,hope it is good,,5.0,11/7/2019 17:27,no,quality,1,1
1640,2251,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,hesapollo,paid 30/10 received 6/11. got it during flash sale. can't find production or expiry date. 2 masks looks 👍🏼. hope it's good. note: product of china,note product of china,,5.0,11/7/2019 17:27,no,no_topic,0,0
1641,2252,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,areumam,came in good condition. received it within a few days. very satisfied,came in good condition,,5.0,11/26/2019 17:45,no,delivery,1,1
1642,2253,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,areumam,came in good condition. received it within a few days. very satisfied,received it within a few days,,5.0,11/26/2019 17:45,no,delivery,0,0
1643,2254,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,areumam,came in good condition. received it within a few days. very satisfied,very satisfied,,5.0,11/26/2019 17:45,no,quality,1,0
1644,2255,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",bought during 11 11 sales period hence it was a gd bundle buy,,5.0,11/7/2019 23:54,no,price,0,0
1645,2256,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",i roved my parcel within 3 days,,5.0,11/7/2019 23:54,no,delivery,0,0
1646,2257,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",my st time using this product,,5.0,11/7/2019 23:54,no,quality,0,0
1647,2258,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",it feels non sticky and no overpowering smell,,5.0,11/7/2019 23:54,no,quality,-1,0
1648,2259,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",delivery guy was weird though,,5.0,11/7/2019 23:54,no,delivery,-1,0
1649,2260,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nxxxxhz,"bought during 11.11 sales period hence it was a gd bundle buy. i rcved my parcel within 3 days. my 1st time using this product. it feels non sticky and no overpowering smell. delivery guy was weird though. he just left my parcel in between my front door and gate, didnt even bother to knock.",he just left my parcel in between my front door and gate dint even bother to knock,,5.0,11/7/2019 23:54,no,delivery,-1,0
1650,2261,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,annielim43,no comments/review is an image,no comments review is an image,,3.0,11/21/2019 18:15,no,no_topic,0,0
1651,2262,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,etsythiaf,"absolutely loved it! made my skin really bright and refreshed. i have combination skin and some of parts of my skin will usually feel oily in the morning after waking up, but applying this the night before, somehow made my skin soo much better!",absolutely loved it,,5.0,11/14/2019 9:51,no,quality,1,0
1652,2263,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,etsythiaf,"absolutely loved it! made my skin really bright and refreshed. i have combination skin and some of parts of my skin will usually feel oily in the morning after waking up, but applying this the night before, somehow made my skin soo much better!",made my skin really bright and refreshed,,5.0,11/14/2019 9:51,no,quality,1,0
1653,2264,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,etsythiaf,"absolutely loved it! made my skin really bright and refreshed. i have combination skin and some of parts of my skin will usually feel oily in the morning after waking up, but applying this the night before, somehow made my skin soo much better!",i have combination skin and some of parts of my skin will usually feel oily in the morning after waking up but applying this the night before somehow made my skin soo much better,,5.0,11/14/2019 9:51,no,quality,0,0
1654,2265,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,christinelim1212,item received safely,item received safely,,5.0,11/22/2019 16:57,no,delivery,1,0
1655,2266,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,yukihooxuefen,receive essence and 2 masks at $19.90. cheaper than retail and deliver to doorstep.,receive essence and 2 masks at 19 90,,5.0,11/7/2019 11:51,no,delivery,0,0
1656,2267,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,yukihooxuefen,receive essence and 2 masks at $19.90. cheaper than retail and deliver to doorstep.,cheaper than retail and deliver to doorstep,,5.0,11/7/2019 11:51,no,price,1,1
1657,2268,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,seowkh89,received in good condition. came with the free masks. hope the micro essence is good.,received in good condition,,4.0,11/8/2019 19:48,no,delivery,1,1
1658,2269,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,seowkh89,received in good condition. came with the free masks. hope the micro essence is good.,came with the free masks,,4.0,11/8/2019 19:48,no,price,1,1
1659,2270,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,seowkh89,received in good condition. came with the free masks. hope the micro essence is good.,hope the micro essence is good,,4.0,11/8/2019 19:48,no,quality,1,1
1660,2271,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,salaxd3,"item was well packaged and delivery was very fast! always wanted to try this product, can't wait to use it!",item was well packaged and delivery was very fast,,5.0,11/1/2019 16:13,no,delivery,1,1
1661,2272,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,salaxd3,"item was well packaged and delivery was very fast! always wanted to try this product, can't wait to use it!",always wanted to try this product can not wait to use it,,5.0,11/1/2019 16:13,no,quality,0,0
1662,2273,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,lingzy88,the items were nicely packed and sent in a bubbled envelope.,the items were nicely packed and sent in a bubbled envelope,,5.0,11/19/2019 20:31,no,delivery,0,0
1663,2274,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,indulgethejoy,bought it during flash sales. good expiry date and fast delivery,bought it during flash sales,,5.0,11/5/2019 13:48,no,price,0,0
1664,2275,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,indulgethejoy,bought it during flash sales. good expiry date and fast delivery,good expiry date and fast delivery,,5.0,11/5/2019 13:48,no,delivery,1,1
1665,2276,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,nntjulia,received within a week,received within a week,,5.0,11/20/2019 9:12,no,delivery,0,0
1666,2277,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,niwdejie,quick and fast delivery! nice packed and sealed! can't wait to try out the products!,quick and fast delivery,,5.0,11/2/2019 6:58,no,delivery,1,1
1667,2278,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,niwdejie,quick and fast delivery! nice packed and sealed! can't wait to try out the products!,nice packed and sealed,,5.0,11/2/2019 6:58,no,delivery,1,1
1668,2279,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,niwdejie,quick and fast delivery! nice packed and sealed! can't wait to try out the products!,can not wait to try out the products,,5.0,11/2/2019 6:58,no,no_topic,0,0
1669,2280,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,gabrieltang,"good authentic product, came in nice packaging. very nice!",good authentic product came in nice packaging,,5.0,11/7/2019 20:00,no,quality,1,1
1670,2281,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,gabrieltang,"good authentic product, came in nice packaging. very nice!",very nice,,5.0,11/7/2019 20:00,no,quality,1,1
1671,2282,Shopee,L'Oreal Paris,Serum & Treatment,"L'Oreal Paris Revitalift Crystal Micro-Essence Water, 130ml",26.9,jess_ang77,products received well and thanks for the 2 free lipsticks,products received well and thanks for the 2 free lipsticks,,5.0,11/4/2019 20:31,no,price,1,1
