,Unnamed:_0,Platform,Brand,Category,Product_Name,Price,Reviewer,Review,Review_splitted,Product_Purchase,Ratings,Date_Of_Review,Response,topic
1032,1032,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,khpt911,"good mask!! bought during flash deal, worth it.",good mask,Variation: Illuminating,5.0,2019-11-02 13:09:00,no,quality
1033,1033,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,khpt911,"good mask!! bought during flash deal, worth it.",bought during flash deal worth it,Variation: Illuminating,5.0,2019-11-02 13:09:00,no,price
1034,1034,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,daisiesxlilac,got it at $8.90 during flash sales. the clay mask is bigger than i thought. thanks for the free facial foam!,got it at 8 90 during flash sales,Variation: Detoxify,5.0,2019-11-01 19:16:00,no,price
1035,1035,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,daisiesxlilac,got it at $8.90 during flash sales. the clay mask is bigger than i thought. thanks for the free facial foam!,the clay mask is bigger than i thought,Variation: Detoxify,5.0,2019-11-01 19:16:00,no,quality
1036,1036,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,daisiesxlilac,got it at $8.90 during flash sales. the clay mask is bigger than i thought. thanks for the free facial foam!,thanks for the free facial foam,Variation: Detoxify,5.0,2019-11-01 19:16:00,no,price
1037,1037,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,carolinebobo,goooodddddddddďddddddddddddddddddddddddddddddddddd,gooddďdd,Variation: Anti-Pores,5.0,2019-10-30 16:38:00,no,no_topic
1038,1038,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,kristiyeo,well packaged ~ have not used so dk good anot but hope it is good,well packaged have not used so dk good not but hope it is good,Variation: Anti-Pores,5.0,2019-11-04 16:11:00,no,quality
1039,1039,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,amandawestrucj,quick delivery! received in 2 days. items packed nicely and received in good condition.,quick delivery,Variation: Anti-Blemish,5.0,2019-10-26 11:05:00,no,delivery
1040,1040,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,amandawestrucj,quick delivery! received in 2 days. items packed nicely and received in good condition.,received in 2 days,Variation: Anti-Blemish,5.0,2019-10-26 11:05:00,no,delivery
1041,1041,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,amandawestrucj,quick delivery! received in 2 days. items packed nicely and received in good condition.,items packed nicely and received in good condition,Variation: Anti-Blemish,5.0,2019-10-26 11:05:00,no,delivery
1042,1042,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,koulilian,"received, delivery was quite fast. yet to try.",received delivery was quite fast,Variation: Detoxify,5.0,2019-11-06 02:11:00,no,delivery
1043,1043,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,koulilian,"received, delivery was quite fast. yet to try.",yet to try,Variation: Detoxify,5.0,2019-11-06 02:11:00,no,no_topic
1044,1044,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,hoangpnsg,items received in perfect condition. these make for a nice gift :),items received in perfect condition,Variation: Anti-Blemish,5.0,2019-11-04 10:54:00,no,delivery
1045,1045,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,hoangpnsg,items received in perfect condition. these make for a nice gift :),these make for a nice gift,Variation: Anti-Blemish,5.0,2019-11-04 10:54:00,no,price
1046,1046,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,kinahzulk,thank you! love it!,thank you,Variation: Illuminating,5.0,2019-11-06 20:48:00,no,no_topic
1047,1047,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,kinahzulk,thank you! love it!,love it,Variation: Illuminating,5.0,2019-11-06 20:48:00,no,quality
1048,1048,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,shitlah,"good but as it comes with free gift
 second purchase",good but as it comes with free gift second purchase,Variation: Illuminating,5.0,2019-11-05 16:05:00,no,price
1049,1049,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,weiiiyannn,"bubble wrapped, received in good condition from the authentic loreal retailer",bubble wrapped received in good condition from the authentic lorean retailer,Variation: Anti-Blemish,5.0,2019-11-05 21:51:00,no,delivery
1050,1050,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,sha1305,received mask packaged nicely. delivery was quick. trying on the mask for the first time and i hope it reduces the oil in my skin,received mask packaged nicely,Variation: Anti-Pores,5.0,2019-10-30 15:29:00,no,delivery
1051,1051,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,sha1305,received mask packaged nicely. delivery was quick. trying on the mask for the first time and i hope it reduces the oil in my skin,delivery was quick,Variation: Anti-Pores,5.0,2019-10-30 15:29:00,no,delivery
1052,1052,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,sha1305,received mask packaged nicely. delivery was quick. trying on the mask for the first time and i hope it reduces the oil in my skin,trying on the mask for the first time and i hope it reduces the oil in my skin,Variation: Anti-Pores,5.0,2019-10-30 15:29:00,no,quality
1053,1053,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,sujataforlife,item received as per the description provided in good condition.thank you!,item received as per the description provided in good condition thank you,Variation: Anti-Blemish,5.0,2019-10-23 10:46:00,no,delivery
1054,1054,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,sujataforlife,item delivered as per the description in good condition.thank you!,item delivered as per the description in good condition thank you,Variation: Anti-Blemish,5.0,2019-10-23 12:24:00,no,delivery
1055,1055,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,ummyle,"bought it during flash sale, worth the price thanks for the gift, well packaged. recommended",bought it during flash sale worth the price thanks for the gift well packaged,Variation: Anti-Pores,5.0,2019-10-30 20:16:00,no,price
1056,1056,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,ummyle,"bought it during flash sale, worth the price thanks for the gift, well packaged. recommended",recommended,Variation: Anti-Pores,5.0,2019-10-30 20:16:00,no,quality
1057,1057,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",first time trying this clay mask,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,quality
1058,1058,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",i have tried it and it smells so good,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,quality
1059,1059,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",my face felt cleansed,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,quality
1060,1060,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",but bad side is it was manufactured in jan 2018 which is years in shelf,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,quality
1061,1061,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",they never indicate which is disappointing,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,quality
1062,1062,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",will try to finish it within 3 months,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,no_topic
1063,1063,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,forevertheawesome,"first time trying this clay mask! i have tried it and it smells so good! my face felt cleansed! but bad side is, it was manufactured in jan 2018, which is 2years in shelf. they never indicate which is disappointing! will try to finish it within 3-6months. so 2stars #shopeehauls",so stars shopeehauls,Variation: Anti-Pores,2.0,2019-10-15 16:25:00,no,no_topic
1064,1064,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,mharah0828,"2nd time to order here! i love the product, super helpful to my oh so sensitive skin 😊😊😊",and time to order here,Variation: Detoxify,5.0,2019-11-01 20:00:00,no,no_topic
1065,1065,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,mharah0828,"2nd time to order here! i love the product, super helpful to my oh so sensitive skin 😊😊😊",i love the product super helpful to my oh so sensitive skin,Variation: Detoxify,5.0,2019-11-01 20:00:00,no,quality
1066,1066,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,lynvianlise,"received in good package, still havent try it hopefully its works.",received in good package still havent try it hopefully its works,Variation: Anti-Pores,5.0,2019-10-22 19:12:00,no,delivery
1067,1067,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,parveenf,fast delivery!!!,fast delivery,Variation: Anti-Pores,5.0,2019-10-25 21:41:00,no,delivery
1068,1068,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,b3th4ny2106,feels heavy but was very less when i took it out of the box. hope it cures my acne scar cause nothing can heals it. will definitely buy more if good.,feels heavy but was very less when i took it out of the box,Variation: Anti-Blemish,5.0,2019-10-02 17:49:00,no,quality
1069,1069,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,b3th4ny2106,feels heavy but was very less when i took it out of the box. hope it cures my acne scar cause nothing can heals it. will definitely buy more if good.,hope it cures my acne scar cause nothing can heals it,Variation: Anti-Blemish,5.0,2019-10-02 17:49:00,no,quality
1070,1070,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,b3th4ny2106,feels heavy but was very less when i took it out of the box. hope it cures my acne scar cause nothing can heals it. will definitely buy more if good.,will definitely buy more if good,Variation: Anti-Blemish,5.0,2019-10-02 17:49:00,no,quality
1071,1071,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,wennxii_c,fast delivery and items came well packaged! :) recommended seller!,fast delivery and items came well packaged,Variation: Anti-Blemish,5.0,2019-10-10 00:05:00,no,delivery
1072,1072,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,wennxii_c,fast delivery and items came well packaged! :) recommended seller!,recommended seller,Variation: Anti-Blemish,5.0,2019-10-10 00:05:00,no,quality
1073,1073,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,meganbobo,"loreal team was quick to resolve issues. the products received during the first delivery was extremely hot to touch, seemingly has been left under the sun. after notifying the loreal team, they offered to fo a replacement for me.",lorean team was quick to resolve issues,Variation: Anti-Blemish,4.0,2019-09-21 14:37:00,no,service
1074,1074,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,meganbobo,"loreal team was quick to resolve issues. the products received during the first delivery was extremely hot to touch, seemingly has been left under the sun. after notifying the loreal team, they offered to fo a replacement for me.",the products received during the first delivery was extremely hot to touch seemingly has been left under the sun,Variation: Anti-Blemish,4.0,2019-09-21 14:37:00,no,delivery
1075,1075,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,meganbobo,"loreal team was quick to resolve issues. the products received during the first delivery was extremely hot to touch, seemingly has been left under the sun. after notifying the loreal team, they offered to fo a replacement for me.",after notifying the lorean team they offered to fo a replacement for me,Variation: Anti-Blemish,4.0,2019-09-21 14:37:00,no,price
1076,1076,Shopee,L'Oreal Paris,Mask,L'Oreal Anti-Pores / Detoxify / Illuminating / Anti-Blemish Pure Clay Mask 50ml,12.72,schnauzerna,"delivery was fast. had tried twice, pores seems to be tighten a bit maybe need to use for long to see result however for blackhead, it doesn't really remove. overall, still a worth buy! will buy other masks to try if there's a deal again.",delivery was fast,Variation: Anti-Pores,5.0,2019-09-16 03:53:00,no,delivery
